capacity_bytes,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_190_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_240_raw,smart_241_raw,smart_242_raw,model
4000787030016,82494752.0,14.0,0.0,991471793.0,55380.0,14.0,33.0,0.0,11641.0,33.0,55298.0,60652088520.0,393128041548.0,ST4000DM000
8001563222016,46333840.0,14.0,58576.0,4243589273.0,41777.0,13.0,36.0,73.0,28918.0,36.0,41725.0,77400843056.0,531197529426.0,ST8000NM0055
12000138625024,161930232.0,10.0,176.0,4499769554.0,21559.0,10.0,33.0,3.0,10202.0,33.0,19495.0,84160727808.0,256089726654.0,ST12000NM0008
8001563222016,141075288.0,53.0,112.0,2283913235.0,38630.0,53.0,44.0,11.0,55615.0,44.0,38601.0,65957888408.0,339517186952.0,ST8000DM002
12000138625024,0.0,79.0,0.0,0.0,9977.0,78.0,0.0,721.0,721.0,37.0,0.0,0.0,0.0,HGST HUH721212ALE604
12000138625024,32462104.0,8.0,2016.0,811856673.0,22888.0,8.0,34.0,208.0,2101.0,34.0,22513.0,87779708440.0,298240225194.0,ST12000NM0008
8001563222016,139014138.0,14.0,42992.0,46213491.0,41758.0,13.0,27.0,63.0,27158.0,27.0,41665.0,77091266448.0,547112149530.0,ST8000NM0055
16000900661248,0.0,15.0,0.0,0.0,4921.0,15.0,0.0,14.0,957.0,38.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
12000138625024,99206896.0,5.0,48.0,68774361.0,22851.0,5.0,34.0,259.0,1042.0,34.0,22726.0,89653612016.0,267137135272.0,ST12000NM0008
8001563222016,149377240.0,5.0,5976.0,1415731051.0,49073.0,5.0,27.0,1.0,69362.0,27.0,49004.0,93973527528.0,369500217086.0,ST8000DM002
12000138625024,46499328.0,4.0,72.0,358273934.0,21456.0,4.0,34.0,1.0,9561.0,34.0,19576.0,83973475944.0,273739790150.0,ST12000NM0008
14000519643136,156982192.0,5.0,0.0,463072085.0,14982.0,3.0,22.0,0.0,1319.0,22.0,14694.0,90238485528.0,230720023238.0,ST14000NM001G
12000138625024,0.0,4.0,0.0,0.0,1797.0,4.0,0.0,58.0,58.0,29.0,0.0,0.0,0.0,HGST HUH721212ALE604
8001563222016,146679304.0,10.0,0.0,1720848899.0,52201.0,9.0,30.0,134.0,256.0,30.0,52181.0,103128444200.0,362237064446.0,ST8000DM002
16000900661248,0.0,21.0,0.0,0.0,4912.0,21.0,0.0,20.0,939.0,38.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
4000787030016,204220368.0,13.0,16.0,359310053.0,56163.0,13.0,31.0,0.0,22088.0,31.0,56011.0,71469015536.0,312397548119.0,ST4000DM000
16000900661248,0.0,21.0,0.0,0.0,3648.0,21.0,0.0,20.0,65.0,34.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
14000519643136,128311584.0,4.0,0.0,6137819.0,10823.0,4.0,34.0,1.0,1530.0,34.0,10260.0,70125528040.0,197825495558.0,ST14000NM001G
500107862016,168852392.0,6.0,0.0,17156385.0,20100.0,6.0,35.0,1.0,17.0,35.0,20100.0,30108281904.0,15470856950.0,ST500LM030
16000900661248,0.0,20.0,0.0,0.0,3660.0,20.0,0.0,19.0,64.0,37.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
14000519643136,104164120.0,4.0,0.0,950939338.0,10838.0,4.0,30.0,1.0,2034.0,30.0,10179.0,69983667648.0,185736140940.0,ST14000NM001G
14000519643136,0.0,3.0,0.0,0.0,16543.0,2.0,0.0,0.0,504.0,22.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,131279600.0,6.0,25528.0,173541059.0,15243.0,6.0,28.0,1.0,1772.0,28.0,14942.0,73729401464.0,216197433662.0,ST12000NM0008
4000787030016,244032624.0,14.0,0.0,640588957.0,72500.0,14.0,18.0,2.0,37141.0,18.0,72321.0,77538589656.0,797462585086.0,ST4000DM000
4000787030016,1406592.0,17.0,0.0,538073294.0,69436.0,17.0,31.0,0.0,21887.0,31.0,69306.0,73297254384.0,672089283342.0,ST4000DM000
4000787030016,3251976.0,18.0,0.0,499682385.0,68352.0,18.0,42.0,0.0,8326.0,42.0,68216.0,69464140160.0,507353598495.0,ST4000DM000
4000787030016,129136440.0,12.0,0.0,694252576.0,67362.0,12.0,22.0,3.0,6553.0,22.0,67308.0,70893030152.0,500759472125.0,ST4000DM000
4000787030016,242263824.0,18.0,560.0,32541828.0,49189.0,18.0,30.0,1.0,31817.0,30.0,48922.0,42190308427.0,287656105754.0,ST4000DM000
8001563222016,28377296.0,19.0,9120.0,2996002594.0,54677.0,19.0,35.0,44.0,71570.0,35.0,54613.0,98427132336.0,485439889168.0,ST8000NM0055
8001563222016,116480184.0,26.0,0.0,1208706198.0,53610.0,26.0,32.0,30.0,175.0,32.0,53522.0,96247232960.0,484637171254.0,ST8000NM0055
8001563222016,106585448.0,15.0,33400.0,1585946021.0,51757.0,14.0,30.0,97.0,29516.0,30.0,51682.0,96609240264.0,687462474782.0,ST8000NM0055
8001563222016,62594128.0,13.0,112.0,1390915934.0,51645.0,13.0,34.0,47.0,62187.0,34.0,51572.0,90952783440.0,455787521080.0,ST8000NM0055
10000831348736,165577144.0,19.0,24168.0,127498952.0,51278.0,18.0,25.0,721.0,2549.0,25.0,51014.0,114288643720.0,483421532936.0,ST10000NM0086
12000138625024,164864408.0,5.0,3792.0,1495609125728.0,26178.0,5.0,39.0,2.0,1484.0,39.0,25889.0,79099338136.0,281668171751.0,ST12000NM0008
12000138625024,65561.0,2.0,0.0,0.0,36819.0,2.0,0.0,1380.0,1380.0,43.0,0.0,0.0,0.0,HGST HUH721212ALN604
16000900661248,0.0,13.0,0.0,0.0,20665.0,13.0,0.0,5848.0,5848.0,39.0,0.0,191373017179.0,359329735558.0,WDC WUH721816ALE6L0
12000138625024,0.0,2.0,9.0,0.0,26970.0,2.0,0.0,1119.0,1119.0,31.0,0.0,0.0,0.0,HGST HUH721212ALN604
8001563222016,242014608.0,10.0,23552.0,3034731100.0,42085.0,10.0,32.0,146.0,15748.0,32.0,41954.0,81390857776.0,355423566036.0,ST8000NM0055
12000138625024,0.0,8.0,37.0,0.0,11684.0,8.0,0.0,619.0,619.0,39.0,0.0,0.0,0.0,HGST HUH721212ALE604
4000787030016,209009112.0,13.0,0.0,502320295.0,57816.0,13.0,22.0,0.0,16122.0,22.0,57656.0,65510937920.0,366703597283.0,ST4000DM000
12000138625024,173669208.0,14.0,33681.0,412319696.0,23896.0,14.0,34.0,339.0,1487.0,34.0,23666.0,86968998680.0,325802878832.0,ST12000NM0007
4000787030016,163196744.0,18.0,0.0,651905899.0,62035.0,8.0,18.0,0.0,11322.0,18.0,62002.0,61034354144.0,365215922953.0,ST4000DM000
12000138625024,24119064.0,2.0,0.0,396117783.0,17664.0,2.0,29.0,0.0,1118.0,29.0,17472.0,81053858392.0,197535118514.0,ST12000NM001G
8001563222016,140585976.0,9.0,57272.0,2460386618.0,47244.0,9.0,38.0,2.0,66520.0,38.0,47162.0,91288773256.0,375048224536.0,ST8000DM002
12000138625024,15591928.0,5.0,760.0,740499281.0,19052.0,5.0,38.0,1.0,959.0,38.0,18910.0,77313685920.0,310397945040.0,ST12000NM0008
12000138625024,2215376.0,15.0,16.0,20435080.0,20127.0,13.0,30.0,4.0,2509.0,30.0,19616.0,74406089688.0,451232187972.0,ST12000NM0008
12000138625024,100934200.0,5.0,4464.0,53931224.0,22995.0,5.0,32.0,267.0,1109.0,32.0,22849.0,90051961776.0,240127674948.0,ST12000NM0008
12000138625024,73078584.0,7.0,872.0,237285294.0,16723.0,7.0,36.0,3.0,985.0,36.0,16578.0,68210782208.0,205788774142.0,ST12000NM0008
12000138625024,146185424.0,3.0,0.0,933996017.0,14455.0,3.0,33.0,1.0,864.0,33.0,14331.0,72477368384.0,193050146934.0,ST12000NM0008
4000787030016,125634872.0,20.0,0.0,277334178.0,53008.0,20.0,28.0,2.0,13638.0,28.0,52907.0,65768140136.0,915255871434.0,ST4000DM000
12000138625024,112597778.0,7.0,0.0,185014748.0,16732.0,6.0,33.0,3.0,977.0,33.0,16589.0,67464812728.0,224884980078.0,ST12000NM0008
14000519643136,0.0,13.0,2.0,0.0,27366.0,13.0,0.0,6.0,85.0,23.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,222419368.0,5.0,0.0,43077889.0,14459.0,5.0,33.0,1.0,891.0,33.0,14316.0,72645305320.0,214687128726.0,ST12000NM0008
250059350016,0.0,0.0,13.0,0.0,2078.0,10.0,0.0,7.0,0.0,27.0,0.0,283735.0,149335.0,HP SSD S700 250GB
250059350016,0.0,0.0,12.0,0.0,2109.0,8.0,0.0,5.0,0.0,27.0,0.0,276088.0,141360.0,HP SSD S700 250GB
12000138625024,204634792.0,7.0,1392.0,65344381.0,15034.0,7.0,35.0,2.0,2321.0,35.0,14613.0,63051525080.0,197407479964.0,ST12000NM0008
4000787030016,167257960.0,17.0,0.0,990188422.0,65877.0,17.0,16.0,1.0,53567.0,16.0,65698.0,78867454584.0,353320057800.0,ST4000DM000
4000787030016,38479696.0,21.0,80.0,571185764.0,60111.0,21.0,20.0,0.0,7683.0,20.0,60013.0,67003285056.0,471336668821.0,ST4000DM000
4000787030016,211286288.0,9.0,144.0,83684242.0,56882.0,9.0,22.0,0.0,5732.0,22.0,56818.0,62941033672.0,454379012705.0,ST4000DM000
4000787030016,0.0,11.0,16.0,65540.0,48481.0,11.0,0.0,2023.0,2023.0,27.0,0.0,0.0,0.0,HGST HMS5C4040BLE640
14000519643136,0.0,17.0,2.0,0.0,22187.0,16.0,0.0,8.0,96.0,27.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,40997776.0,8.0,4704.0,561021629.0,21563.0,8.0,36.0,0.0,2193.0,36.0,21198.0,79299448728.0,558194095668.0,ST12000NM0008
14000519643136,0.0,11.0,0.0,0.0,19673.0,11.0,0.0,10.0,19.0,27.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
14000519643136,0.0,91.0,0.0,0.0,9915.0,90.0,0.0,88.0,137.0,29.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
4000787030016,95652360.0,14.0,104.0,81477131.0,67056.0,13.0,30.0,0.0,6416.0,30.0,66943.0,66864150336.0,442291584277.0,ST4000DM000
14000519643136,191361552.0,1.0,0.0,70839953.0,20238.0,1.0,27.0,0.0,3573.0,27.0,19523.0,114805852008.0,251355216088.0,ST14000NM001G
16000900661248,191936824.0,7.0,224.0,456890758.0,10227.0,7.0,37.0,5.0,1379.0,37.0,9743.0,105236795976.0,187436083452.0,ST16000NM001G
16000900661248,0.0,6.0,0.0,0.0,8142.0,6.0,0.0,5.0,1414.0,38.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TA
16000900661248,0.0,6.0,0.0,0.0,8145.0,6.0,0.0,5.0,1485.0,28.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TA
8001563222016,72213816.0,16.0,16.0,1586449072.0,38641.0,16.0,44.0,16.0,58253.0,44.0,38606.0,78777495656.0,303777418076.0,ST8000NM0055
4000787030016,131685316.0,19.0,960.0,592984093.0,55341.0,18.0,26.0,0.0,7379.0,26.0,55235.0,66640913816.0,517836549663.0,ST4000DM000
4000787030016,57489496.0,24.0,20816.0,26206368629.0,56019.0,21.0,31.0,0.0,17000.0,31.0,55702.0,68469473256.0,341212942565.0,ST4000DM000
4000787030016,63761368.0,12.0,8.0,68983780.0,52607.0,12.0,26.0,0.0,5758.0,26.0,52522.0,64610198632.0,307484137974.0,ST4000DM000
14000519643136,0.0,3.0,0.0,0.0,7201.0,3.0,0.0,2.0,10.0,26.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
4000787030016,35255112.0,16.0,0.0,805882031.0,53844.0,15.0,23.0,0.0,34759.0,23.0,53453.0,64760469840.0,607690536559.0,ST4000DM000
12000138625024,99875026.0,8.0,504.0,457550819.0,18820.0,7.0,38.0,39.0,871.0,38.0,18715.0,75218608336.0,239335060804.0,ST12000NM0008
8001563222016,224310064.0,7.0,120.0,2339038234.0,42485.0,6.0,24.0,29.0,50112.0,24.0,42441.0,86009611216.0,319851939456.0,ST8000NM0055
14000519643136,209332386.0,2.0,8.0,731755634.0,11673.0,1.0,27.0,0.0,1495.0,27.0,11233.0,76490693504.0,155898945932.0,ST14000NM001G
14000519643136,0.0,3.0,24.0,0.0,3641.0,1.0,0.0,0.0,135.0,24.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
4000787030016,233539696.0,10.0,0.0,874355558.0,52192.0,10.0,18.0,0.0,5609.0,18.0,52139.0,60413747864.0,370843537551.0,ST4000DM000
4000787030016,78418768.0,5.0,0.0,749975613.0,50006.0,5.0,31.0,0.0,3873.0,31.0,49980.0,57694128768.0,382740602051.0,ST4000DM000
14000519643136,0.0,9.0,15.0,0.0,17356.0,8.0,0.0,3.0,14.0,21.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,205497224.0,9.0,0.0,166465397.0,9710.0,9.0,33.0,3.0,1063.0,33.0,9482.0,50367376536.0,156612567744.0,ST12000NM0008
16000900661248,0.0,12.0,0.0,0.0,1718.0,12.0,0.0,11.0,960.0,28.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
4000787030016,65404104.0,5.0,0.0,849036148.0,51882.0,5.0,30.0,1.0,52573.0,30.0,51535.0,56985500432.0,329064604943.0,ST4000DM000
8001563222016,33067528.0,13.0,24512.0,1985602870.0,42770.0,13.0,43.0,39.0,55045.0,43.0,42712.0,85680343424.0,326993203808.0,ST8000NM0055
500107862016,0.0,17.0,16376.0,0.0,19475.0,17.0,0.0,3.0,28.0,32.0,0.0,0.0,0.0,TOSHIBA MQ01ABF050M
16000900661248,0.0,20.0,0.0,0.0,1885.0,20.0,0.0,19.0,1067.0,43.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
4000787030016,233623496.0,67.0,288.0,975210057.0,60099.0,67.0,26.0,8.0,16036.0,26.0,59939.0,71421317784.0,387608701753.0,ST4000DM000
4000787030016,227410728.0,17.0,0.0,796278874.0,59732.0,17.0,18.0,2.0,7819.0,18.0,59630.0,69590821400.0,397082762799.0,ST4000DM000
4000787030016,131378960.0,7.0,7464.0,564927482.0,58702.0,7.0,18.0,0.0,9820.0,18.0,58542.0,66567391752.0,363585841615.0,ST4000DM000
12000138625024,6189488.0,7.0,56.0,342475703.0,21255.0,7.0,34.0,2.0,2275.0,34.0,20866.0,79005596344.0,496197371754.0,ST12000NM0008
16000900661248,231397136.0,6.0,0.0,642129924.0,9978.0,6.0,31.0,1.0,2250.0,31.0,9158.0,70957969176.0,148279250090.0,ST16000NM001G
14000519643136,0.0,6.0,0.0,0.0,6344.0,6.0,0.0,2.0,9.0,25.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,218116552.0,6.0,80.0,13876154800.0,22897.0,6.0,36.0,0.0,10083.0,36.0,20891.0,87836392280.0,282255463962.0,ST12000NM0008
12000138625024,216868368.0,10.0,0.0,813716452.0,22904.0,10.0,31.0,3.0,9881.0,31.0,20859.0,86316588112.0,244223273904.0,ST12000NM0008
16000900661248,0.0,19.0,0.0,0.0,2942.0,19.0,0.0,18.0,187.0,32.0,0.0,51138050442.0,31471057062.0,TOSHIBA MG08ACA16TEY
4000787030016,18271904.0,13.0,0.0,380520076.0,69206.0,13.0,21.0,1.0,11146.0,21.0,69112.0,69730929136.0,500430619559.0,ST4000DM000
8001563222016,202066592.0,17.0,32.0,2095892789.0,55036.0,17.0,27.0,1.0,69238.0,27.0,54904.0,97532763432.0,475082098930.0,ST8000NM0055
8001563222016,169272184.0,27.0,14808.0,3400103260.0,53140.0,27.0,39.0,93.0,30125.0,39.0,53075.0,95678496432.0,892360044738.0,ST8000NM0055
8001563222016,146367946.0,38.0,8760.0,4224525426.0,53147.0,37.0,37.0,89.0,34680.0,37.0,53066.0,94007244104.0,682735630432.0,ST8000NM0055
14000519643136,0.0,15.0,31.0,0.0,31890.0,14.0,0.0,3.0,93.0,28.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,110304824.0,16.0,0.0,427546761.0,31369.0,16.0,37.0,4.0,2920.0,37.0,30839.0,107025311176.0,767110513208.0,ST12000NM0008
12000138625024,205543728.0,6.0,224.0,598181704.0,24549.0,6.0,40.0,1.0,1217.0,40.0,24391.0,86659736992.0,275611429705.0,ST12000NM0008
12000138625024,15925592.0,3.0,0.0,0.0,36084.0,3.0,0.0,1311.0,1311.0,38.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,204912912.0,55.0,44488.0,678028036.0,35148.0,55.0,30.0,397.0,2369.0,30.0,34813.0,107951524384.0,531169993646.0,ST12000NM0007
12000138625024,88567368.0,4.0,24.0,309357289.0,28890.0,4.0,39.0,1.0,1579.0,39.0,28653.0,108355554016.0,370005269406.0,ST12000NM001G
14000519643136,239844056.0,11.0,1144.0,527817917.0,24993.0,10.0,34.0,2.0,3536.0,34.0,24409.0,122147537120.0,385661793776.0,ST14000NM001G
16000900661248,203984632.0,7.0,1104.0,654251460.0,20712.0,6.0,31.0,1.0,3876.0,31.0,19923.0,90462537104.0,324293084022.0,ST16000NM001G
16000900661248,73183728.0,7.0,8.0,579750911.0,20709.0,6.0,33.0,1.0,4078.0,33.0,19892.0,91684029696.0,273869218170.0,ST16000NM001G
16000900661248,0.0,5.0,5.0,0.0,15583.0,3.0,0.0,0.0,102.0,33.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TA
16000900661248,209438016.0,4.0,0.0,452444870.0,10201.0,4.0,35.0,3.0,1390.0,35.0,9718.0,105238329816.0,193800165989.0,ST16000NM001G
16000900661248,0.0,17.0,0.0,0.0,8077.0,17.0,0.0,16.0,1290.0,31.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TA
8001563222016,164386032.0,14.0,1984.0,2027483817.0,50771.0,14.0,28.0,4.0,67298.0,28.0,50698.0,96019294792.0,357562219084.0,ST8000DM002
12000138625024,113607352.0,21.0,0.0,331879360.0,23273.0,21.0,36.0,4.0,1476.0,36.0,22973.0,79840688120.0,472764297406.0,ST12000NM0008
14000519643136,0.0,6.0,1.0,0.0,22219.0,4.0,0.0,0.0,85.0,28.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,186784138.0,10.0,8.0,438135996.0,21501.0,10.0,34.0,1.0,2555.0,34.0,21049.0,78787068184.0,530775862862.0,ST12000NM0008
12000138625024,84554784.0,9.0,4512.0,532064727.0,21598.0,9.0,35.0,0.0,2210.0,35.0,21227.0,79781526416.0,586564373120.0,ST12000NM0008
12000138625024,108363144.0,6.0,0.0,383319566.0,20638.0,6.0,27.0,2.0,1694.0,27.0,20112.0,78250396616.0,219282696726.0,ST12000NM0008
14000519643136,55696848.0,12.0,0.0,575174957.0,15350.0,12.0,32.0,2.0,2897.0,32.0,14800.0,94272209368.0,240500857834.0,ST14000NM001G
14000519643136,143902704.0,5.0,0.0,480273386.0,15353.0,5.0,26.0,2.0,2744.0,26.0,14848.0,94227061720.0,242343087188.0,ST14000NM001G
14000519643136,233526703.0,30.0,424.0,900585718.0,15372.0,24.0,27.0,36.0,17102.0,27.0,10981.0,77172381579.0,147916011554.0,ST14000NM0138
16000900661248,0.0,20.0,0.0,0.0,7431.0,20.0,0.0,19.0,143.0,30.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
4000787030016,142338864.0,14.0,0.0,919620681.0,50784.0,14.0,23.0,0.0,4336.0,23.0,50708.0,61785249608.0,301016269169.0,ST4000DM000
4000787030016,0.0,3.0,0.0,0.0,49231.0,3.0,0.0,786.0,786.0,38.0,0.0,0.0,0.0,HGST HMS5C4040BLE640
14000519643136,0.0,2.0,0.0,0.0,9450.0,2.0,0.0,272.0,272.0,26.0,0.0,0.0,0.0,WDC WUH721414ALE6L4
14000519643136,0.0,13.0,0.0,0.0,2536.0,13.0,0.0,12.0,146.0,28.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
14000519643136,0.0,2.0,0.0,0.0,6244.0,2.0,0.0,1.0,101.0,31.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
8001563222016,150367872.0,16.0,14136.0,1847411456.0,39256.0,16.0,39.0,41.0,56640.0,39.0,39188.0,78043268688.0,347723861768.0,ST8000NM0055
12000138625024,60554240.0,4.0,5176.0,980857385.0,14621.0,4.0,32.0,209.0,616.0,32.0,14552.0,70587452872.0,198273306364.0,ST12000NM0007
12000138625024,0.0,3.0,0.0,0.0,12809.0,3.0,0.0,549.0,549.0,32.0,0.0,0.0,0.0,HGST HUH721212ALE604
4000787030016,95785312.0,19.0,0.0,49514136.0,52345.0,19.0,34.0,0.0,10886.0,34.0,52238.0,60194035912.0,388620883512.0,ST4000DM000
4000787030016,238629781.0,14.0,888.0,138422241.0,52681.0,13.0,28.0,2.0,4096.0,28.0,52582.0,63373932360.0,322204580118.0,ST4000DM000
8001563222016,195070160.0,7.0,59592.0,283928635.0,46788.0,7.0,36.0,1.0,52703.0,36.0,46771.0,93539088240.0,336718721272.0,ST8000DM002
12000138625024,168833784.0,7.0,96.0,277991266.0,18211.0,7.0,37.0,3.0,9619.0,37.0,16581.0,76847914824.0,224102694346.0,ST12000NM0008
14000519643136,0.0,5.0,0.0,0.0,16558.0,3.0,0.0,0.0,568.0,18.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
14000519643136,0.0,11.0,0.0,0.0,17224.0,10.0,0.0,3.0,143.0,25.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
500107862016,934.0,12.0,0.0,0.0,39361.0,12.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,ST500LM012 HN
8001563222016,0.0,11.0,0.0,0.0,31842.0,7.0,0.0,1503.0,1503.0,37.0,0.0,0.0,0.0,HGST HUH728080ALE604
8001563222016,196409056.0,22.0,18216.0,1618763570.0,38967.0,22.0,45.0,33.0,47125.0,45.0,38893.0,78213590088.0,346491152936.0,ST8000NM0055
8001563222016,136263120.0,12.0,0.0,2042295581.0,42625.0,12.0,40.0,30.0,47252.0,40.0,42582.0,85827287264.0,320249416918.0,ST8000NM0055
12000138625024,105700664.0,4.0,40.0,566703601.0,19566.0,4.0,35.0,252.0,912.0,35.0,19433.0,82636187096.0,230702477496.0,ST12000NM0008
8001563222016,76431960.0,12.0,0.0,2301871371.0,42625.0,12.0,40.0,19.0,60535.0,40.0,42581.0,83794545224.0,334495296386.0,ST8000NM0055
8001563222016,97927096.0,22.0,61824.0,14704782.0,42507.0,21.0,39.0,74.0,26730.0,39.0,42452.0,78296294016.0,593098267912.0,ST8000NM0055
4000787030016,160286560.0,15.0,7200.0,427228169.0,55807.0,14.0,33.0,2.0,3898.0,33.0,55712.0,64604864792.0,356755699576.0,ST4000DM000
14000519643136,0.0,9.0,0.0,0.0,22755.0,7.0,0.0,2.0,88.0,28.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
8001563222016,28366624.0,11.0,0.0,1516297839.0,49905.0,11.0,36.0,2.0,62702.0,36.0,49852.0,96579860912.0,360507750706.0,ST8000DM002
4000787030016,151505512.0,24.0,928.0,878491564.0,59309.0,24.0,25.0,0.0,14692.0,25.0,59043.0,72256122680.0,376282698843.0,ST4000DM000
8001563222016,229459848.0,13.0,0.0,4252829573.0,42548.0,13.0,37.0,71.0,22362.0,37.0,42499.0,78427285656.0,535622158023.0,ST8000NM0055
14000519643136,225700544.0,5.0,0.0,660641468.0,14494.0,5.0,35.0,0.0,2120.0,35.0,13694.0,82754571608.0,305169600938.0,ST14000NM001G
500107862016,8573.0,25.0,0.0,0.0,45240.0,24.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,ST500LM012 HN
8001563222016,47154600.0,12.0,28720.0,1879335397.0,42552.0,12.0,41.0,80.0,27634.0,41.0,42501.0,78400865584.0,508093172750.0,ST8000NM0055
12000138625024,0.0,3.0,0.0,0.0,10910.0,3.0,0.0,415.0,415.0,31.0,0.0,0.0,0.0,HGST HUH721212ALE604
4000787030016,62298120.0,22.0,0.0,172651587.0,67857.0,22.0,24.0,0.0,10428.0,24.0,67778.0,68972926672.0,466236518456.0,ST4000DM000
4000787030016,198138912.0,24.0,48.0,853454578.0,67386.0,24.0,27.0,2.0,5851.0,27.0,67331.0,71629126920.0,519658226746.0,ST4000DM000
4000787030016,45678696.0,20.0,0.0,383621187.0,67036.0,19.0,24.0,0.0,124830.0,24.0,66280.0,59181836128.0,525137305927.0,ST4000DM000
4000787030016,55758952.0,17.0,0.0,171304208.0,67032.0,16.0,24.0,0.0,112264.0,24.0,66330.0,59283011856.0,476305253975.0,ST4000DM000
8001563222016,22793296.0,13.0,280.0,871664932.0,62214.0,13.0,28.0,3.0,74131.0,28.0,62185.0,117693398736.0,456801129988.0,ST8000DM002
8001563222016,0.0,102.0,2.0,0.0,25343.0,102.0,0.0,1401.0,1401.0,38.0,0.0,0.0,0.0,HGST HUH728080ALE600
8001563222016,153315096.0,14.0,40392.0,1887375491.0,53043.0,14.0,31.0,156.0,25644.0,31.0,52958.0,97752672736.0,654427643646.0,ST8000NM0055
12000138625024,146083792.0,13.0,16.0,233040249.0,31585.0,13.0,35.0,2.0,1589.0,35.0,31380.0,103596422712.0,692205076426.0,ST12000NM0008
12000138625024,78701880.0,28.0,208.0,236385165.0,31573.0,28.0,28.0,7.0,1895.0,28.0,31279.0,104294614008.0,685092973908.0,ST12000NM0008
14000519643136,127939392.0,8.0,24.0,623772465.0,24395.0,8.0,36.0,2.0,2532.0,36.0,23552.0,119879159336.0,472534599034.0,ST14000NM001G
14000519643136,0.0,7.0,0.0,0.0,22389.0,6.0,0.0,2.0,22.0,47.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
500107862016,0.0,20.0,0.0,0.0,42206.0,20.0,0.0,6.0,116.0,50.0,0.0,0.0,0.0,TOSHIBA MQ01ABF050M
12000138625024,196146128.0,12.0,632.0,723274849.0,31545.0,12.0,43.0,4.0,10322.0,43.0,29485.0,106793817352.0,417328911138.0,ST12000NM0008
12000138625024,67179808.0,15.0,144.0,402643303.0,31575.0,15.0,44.0,1.0,10533.0,44.0,29484.0,106031065864.0,340081841870.0,ST12000NM0008
12000138625024,222891056.0,14.0,1312.0,1688598426389.0,31444.0,14.0,39.0,2.0,9919.0,39.0,29482.0,107264843952.0,410536915636.0,ST12000NM0008
14000519643136,124953528.0,6.0,24944.0,239974549.0,24972.0,6.0,42.0,3.0,1442.0,42.0,24707.0,120449847480.0,362341949898.0,ST14000NM001G
14000519643136,140258994.0,25.0,17216.0,204361443.0,22736.0,23.0,44.0,60.0,2345.0,44.0,21892.0,119931763995.0,361655659030.0,ST14000NM0138
14000519643136,0.0,7.0,0.0,0.0,21118.0,7.0,0.0,3.0,116.0,39.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
16000900661248,0.0,13.0,1053.0,0.0,18992.0,13.0,0.0,12.0,53.0,36.0,0.0,170908583731.0,256381583270.0,TOSHIBA MG08ACA16TEY
16000900661248,78042584.0,2.0,1264.0,379764553.0,12652.0,2.0,32.0,1.0,4684.0,32.0,10737.0,95379909312.0,185220245682.0,ST16000NM001G
16000900661248,0.0,14.0,0.0,0.0,6315.0,14.0,0.0,760.0,760.0,30.0,0.0,0.0,0.0,WDC WUH721816ALE6L4
8001563222016,243035936.0,9.0,26168.0,1217291903.0,43537.0,9.0,21.0,28.0,161.0,21.0,43522.0,83682304784.0,332745935534.0,ST8000NM0055
4000787030016,0.0,8.0,0.0,0.0,38802.0,8.0,0.0,122.0,122.0,22.0,0.0,0.0,0.0,HGST HMS5C4040ALE640
